,cnt
12993,20.223748416156685
15217,12.449899597988733
5427,4.47213595499958
11626,18.520259177452136
13510,6.557438524302
8857,8.888194417315589
7216,15.84297951775486
5994,20.199009876724155
8834,7.615773105863909
3767,14.7648230602334
4272,14.89966442575134
17105,14.560219778561036
14607,20.29778313018444
786,3.0
12142,5.5677643628300215
10995,6.082762530298219
14593,14.491376746189438
7853,12.489995996796797
16385,14.317821063276353
15618,9.9498743710662
2905,10.723805294763608
4626,20.615528128088304
996,1.4142135623730951
14181,10.908712114635714
154,13.674794331177344
7246,13.0
6250,7.211102550927978
14912,10.677078252031311
8055,6.782329983125268
16987,20.639767440550294
5523,4.358898943540674
12699,21.77154105707724
7505,21.2602916254693
8926,18.16590212458495
156,9.746794344808963
12148,17.0
3085,12.083045973594572
12846,22.494443758403985
1552,1.4142135623730951
10814,23.302360395462088
11977,7.0710678118654755
495,8.18535277187245
2321,11.874342087037917
912,7.874007874011811
11144,26.038433132583073
8777,14.2828568570857
151,7.0710678118654755
10834,21.540659228538015
15823,19.79898987322333
12630,16.911534525287763
1738,3.7416573867739413
3001,7.810249675906654
9309,14.352700094407323
11403,25.573423705088842
6961,18.947295321496416
16534,18.601075237738275
2883,3.1622776601683795
3720,13.2664991614216
7127,5.385164807134504
12706,15.394804318340652
888,7.810249675906654
5471,15.0
3201,16.55294535724685
11947,8.366600265340756
4823,12.36931687685298
4704,12.489995996796797
343,8.602325267042627
4136,4.47213595499958
13636,19.05255888325765
3188,21.908902300206645
4522,20.42057785666214
2223,12.36931687685298
2121,5.744562646538029
6858,22.338307903688676
12802,16.852299546352718
11915,21.118712081942874
11611,9.433981132056603
14580,29.257477676655586
7366,14.0
15103,17.776388834631177
4734,2.0
15611,21.587033144922902
1465,4.69041575982343
4593,16.55294535724685
3565,12.84523257866513
5840,13.228756555322953
283,5.291502622129181
16775,23.769728648009426
6175,14.142135623730951
17280,7.937253933193772
8911,1.4142135623730951
4151,13.527749258468683
17100,18.708286933869708
11090,17.4928556845359
7376,6.928203230275509
11102,20.808652046684813
16789,21.0
8861,2.23606797749979
10801,2.8284271247461903
3161,12.84523257866513
2630,19.697715603592208
14658,15.748015748023622
16809,3.4641016151377544
16488,12.041594578792296
14717,14.491376746189438
1203,2.8284271247461903
6413,19.595917942265423
12530,22.427661492005804
616,5.0990195135927845
10118,7.0710678118654755
3114,17.175564037317667
15000,4.123105625617661
7481,8.888194417315589
11482,20.199009876724155
2728,11.916375287812984
10405,18.867962264113206
16910,16.881943016134134
15268,19.026297590440446
12184,11.958260743101398
1357,9.38083151964686
13293,4.123105625617661
7798,18.027756377319946
8997,10.954451150103322
15461,14.2828568570857
7776,17.60681686165901
1590,12.36931687685298
17141,5.5677643628300215
3140,15.394804318340652
5338,18.841443681416774
14500,15.394804318340652
12493,21.236760581595302
547,4.898979485566356
7118,1.0
14324,10.723805294763608
6937,17.378147196982766
26,3.0
1067,3.4641016151377544
3918,2.449489742783178
6604,21.563858652847824
5529,18.547236990991408
6678,15.0
5398,16.73320053068151
10648,11.532562594670797
8081,15.0
9413,1.4142135623730951
11838,20.688160865577203
16940,16.73320053068151
437,5.916079783099616
11079,15.329709716755891
16624,14.177446878757825
5269,12.489995996796797
1861,16.15549442140351
12865,12.569805089976535
8316,1.0
9225,16.0312195418814
15628,19.672315572906
2706,14.7648230602334
15666,11.445523142259598
8518,9.848857801796104
5325,16.09347693943108
15540,23.2163735324878
6957,18.520259177452136
14249,15.231546211727817
5966,6.708203932499369
10918,4.242640687119285
11242,9.899494936611665
4011,3.7416573867739413
3462,4.795831523312719
534,6.324555320336759
13927,16.73320053068151
585,6.0
13099,9.38083151964686
14733,2.449489742783178
10982,22.737634001804146
12499,12.569805089976535
8683,12.96148139681572
9743,10.344080432788601
14130,15.033296378372908
9088,10.908712114635714
10550,27.386127875258307
6464,8.366600265340756
10148,11.575836902790225
14516,8.54400374531753
16812,6.244997998398398
1916,11.045361017187261
16370,16.09347693943108
9697,3.7416573867739413
8107,11.661903789690601
8082,10.488088481701515
1910,12.884098726725126
17266,9.486832980505138
12864,6.557438524302
1133,5.385164807134504
12022,1.4142135623730951
13285,28.722813232690143
1317,1.0
4368,12.449899597988733
8313,6.782329983125268
14162,8.0
14692,17.291616465790582
7325,10.770329614269007
6080,10.723805294763608
11941,29.46183972531247
2601,4.358898943540674
6568,10.677078252031311
13682,6.324555320336759
2173,5.291502622129181
3605,4.242640687119285
6429,14.730919862656235
10438,5.0990195135927845
7995,13.152946437965905
9142,8.18535277187245
3768,13.601470508735444
5077,12.206555615733702
8274,11.489125293076057
9599,10.344080432788601
4631,15.874507866387544
10790,24.61706725018234
240,11.40175425099138
10862,24.859605789312106
15827,24.124676163629637
7602,14.594519519326424
10565,23.130067012440755
1867,9.16515138991168
11773,27.748873851023216
17306,7.681145747868608
12958,2.8284271247461903
2521,7.211102550927978
12158,19.313207915827967
1820,10.04987562112089
2410,17.320508075688775
8243,1.7320508075688772
6637,5.477225575051661
5187,3.7416573867739413
12388,18.303005217723125
4565,2.449489742783178
7942,13.038404810405298
15257,15.491933384829668
6391,8.602325267042627
2118,3.3166247903554
10050,17.4928556845359
3779,15.165750888103101
16035,15.524174696260024
4961,17.378147196982766
2809,12.083045973594572
498,6.708203932499369
918,10.583005244258363
12350,21.283796653792763
8617,9.539392014169456
4284,16.46207763315433
12562,10.770329614269007
11058,11.269427669584644
228,9.746794344808963
10798,9.055385138137417
12062,19.078784028338912
2741,2.23606797749979
9271,4.898979485566356
11709,4.0
6001,14.560219778561036
5718,24.657656011875904
12599,2.449489742783178
5583,6.082762530298219
15621,3.7416573867739413
15730,17.204650534085253
10741,14.866068747318506
1128,9.38083151964686
11946,12.884098726725126
12824,23.748684174075834
10298,2.0
1706,15.394804318340652
7450,7.3484692283495345
3153,16.492422502470642
11674,23.895606290697042
13175,3.605551275463989
512,9.9498743710662
6240,13.527749258468683
7104,14.66287829861518
9824,3.7416573867739413
15738,12.767145334803704
17175,9.643650760992955
10700,6.928203230275509
2721,14.66287829861518
7445,10.44030650891055
7893,12.12435565298214
7509,14.212670403551895
14122,16.1245154965971
8042,17.435595774162696
13204,19.05255888325765
11262,15.132745950421556
11576,15.0996688705415
14314,18.708286933869708
12437,14.491376746189438
12590,25.903667693977237
12748,17.776388834631177
13408,18.24828759089466
9053,2.0
12302,6.708203932499369
6054,16.15549442140351
12454,2.8284271247461903
15055,18.49324200890693
2550,2.449489742783178
16423,6.48074069840786
7440,14.696938456699069
16187,4.898979485566356
6768,12.489995996796797
11960,19.87460691435179
2681,12.36931687685298
6449,6.0
12769,12.24744871391589
1045,10.392304845413264
2644,3.1622776601683795
16219,14.7648230602334
4487,15.066519173319364
2061,13.30413469565007
4645,19.77371993328519
9112,10.723805294763608
3775,4.0
16024,16.0312195418814
5596,4.47213595499958
16903,3.0
9297,5.5677643628300215
7265,19.87460691435179
11647,23.45207879911715
4174,17.46424919657298
16173,26.90724809414742
9216,11.180339887498949
15442,17.86057109949175
11024,16.73320053068151
12305,4.795831523312719
10143,19.621416870348583
16505,14.2828568570857
8543,10.723805294763608
14775,21.6794833886788
983,12.727922061357855
12538,16.09347693943108
5480,3.7416573867739413
14522,6.48074069840786
4797,14.730919862656235
11868,15.132745950421556
3662,12.36931687685298
16712,2.0
6947,5.5677643628300215
4657,9.643650760992955
6414,16.522711641858304
15609,16.431676725154983
3150,2.449489742783178
11574,13.564659966250536
14836,18.49324200890693
4813,15.588457268119896
9265,9.539392014169456
5969,4.47213595499958
2939,14.7648230602334
1340,1.4142135623730951
1391,5.916079783099616
11919,21.42428528562855
15963,14.866068747318506
15004,19.4164878389476
8802,22.627416997969522
13453,27.874719729532707
13601,16.673332000533065
12654,23.790754506740637
6146,19.209372712298546
9775,8.426149773176359
1412,1.0
2256,7.3484692283495345
13689,22.847319317591726
13255,17.08800749063506
6120,17.233687939614086
2212,3.605551275463989
5603,15.165750888103101
8881,10.677078252031311
6004,23.895606290697042
5417,13.19090595827292
4938,15.264337522473747
3624,13.784048752090222
3158,14.45683229480096
4267,21.470910553583888
9158,13.601470508735444
463,14.730919862656235
1754,13.784048752090222
11355,21.95449840010015
11118,15.264337522473747
6380,11.357816691600547
3829,12.609520212918492
378,2.23606797749979
14196,18.520259177452136
1335,8.717797887081348
17124,14.422205101855956
2716,4.58257569495584
11841,23.49468024894146
13969,6.6332495807108
12674,6.928203230275509
16551,16.3707055437449
11955,27.294688127912362
10003,9.38083151964686
6322,5.385164807134504
11357,10.0
12229,26.645825188948457
1894,15.264337522473747
9399,13.638181696985855
4661,2.6457513110645907
15958,17.4928556845359
7769,8.602325267042627
7090,4.0
6221,16.822603841260722
11266,16.186414056238647
9381,18.110770276274835
12357,3.3166247903554
16934,18.027756377319946
7037,15.748015748023622
14485,23.366642891095847
10694,25.768197453450252
17134,17.916472867168917
10652,10.246950765959598
12727,17.08800749063506
13775,3.0
3992,5.0990195135927845
6691,15.329709716755891
1030,9.219544457292887
9164,11.0
2220,13.038404810405298
9488,2.0
15869,20.83266665599966
16709,7.416198487095663
9947,15.0996688705415
3793,11.445523142259598
13509,11.045361017187261
14495,3.4641016151377544
4327,2.0
15841,5.5677643628300215
8302,15.394804318340652
16949,6.855654600401044
16306,2.6457513110645907
5731,10.246950765959598
2917,12.84523257866513
5586,11.0
14857,5.916079783099616
6326,2.449489742783178
1515,9.9498743710662
16926,4.795831523312719
2371,17.578395831246947
15579,28.89636655359978
2263,1.7320508075688772
4479,19.157244060668017
4239,15.231546211727817
15749,14.866068747318506
15555,27.147743920996454
893,12.884098726725126
1490,7.745966692414834
14951,2.449489742783178
10042,12.767145334803704
11899,6.244997998398398
8516,12.36931687685298
9407,15.264337522473747
2933,4.242640687119285
16700,16.3707055437449
1129,7.681145747868608
731,8.660254037844387
3084,11.40175425099138
7297,18.303005217723125
4588,6.164414002968976
2795,11.874342087037917
8979,7.681145747868608
7601,19.364916731037084
798,8.831760866327848
6232,10.04987562112089
734,5.656854249492381
15110,25.03996805109783
2244,13.601470508735444
178,8.306623862918075
1174,8.94427190999916
16092,11.135528725660043
10023,16.911534525287763
9830,16.15549442140351
790,4.47213595499958
14876,4.58257569495584
15903,24.919871588754223
198,8.660254037844387
14193,12.206555615733702
7675,11.61895003862225
548,3.0
3339,3.872983346207417
11345,3.605551275463989
12333,9.433981132056603
7465,19.0
10713,14.832396974191326
10506,13.152946437965905
13651,13.820274961085254
15280,14.45683229480096
7533,13.2664991614216
66,7.211102550927978
4712,10.770329614269007
5214,2.23606797749979
16872,20.663978319771825
5033,12.96148139681572
12532,17.776388834631177
2572,3.0
12627,25.553864678361276
13289,17.832554500127006
622,1.7320508075688772
15322,21.6794833886788
6222,12.649110640673518
787,2.0
3332,21.283796653792763
17068,9.0
6008,12.24744871391589
15203,25.45584412271571
8334,7.0
16229,9.16515138991168
15633,16.881943016134134
12988,16.583123951777
10710,16.34013463836819
515,10.488088481701515
478,5.196152422706632
4476,16.3707055437449
9971,16.06237840420901
15186,14.0
10873,5.196152422706632
6899,2.0
11997,9.899494936611665
1033,14.560219778561036
16533,15.165750888103101
2598,2.23606797749979
1514,8.831760866327848
6191,10.14889156509222
13879,16.881943016134134
7237,2.0
5753,2.0
16160,8.366600265340756
15948,5.0990195135927845
8236,13.228756555322953
8536,7.745966692414834
5521,8.0
1462,1.4142135623730951
7915,10.099504938362077
1871,15.427248620541512
15105,16.64331697709324
7209,4.358898943540674
9856,16.73320053068151
12412,17.406895185529212
7349,14.2828568570857
4623,22.293496809607955
17241,6.0
4818,15.7797338380595
220,5.477225575051661
9953,17.320508075688775
15428,2.8284271247461903
11095,16.09347693943108
2476,4.0
4248,14.38749456993816
14144,18.894443627691185
16668,5.5677643628300215
15538,23.83275057562597
6487,9.38083151964686
11598,14.177446878757825
10099,14.035668847618199
13421,11.74734012447073
11972,10.198039027185569
5650,13.638181696985855
16716,22.40535650240808
15311,3.3166247903554
8052,1.0
16699,16.1245154965971
2881,7.54983443527075
1677,10.099504938362077
15345,24.0
6060,2.23606797749979
901,2.6457513110645907
15784,17.69180601295413
7164,1.7320508075688772
2296,16.217274740226856
15747,27.586228448267445
8488,4.795831523312719
9713,16.30950643030009
11097,14.966629547095765
10783,13.674794331177344
15604,19.544820285692065
13680,4.123105625617661
6772,20.566963801203133
14650,18.193405398660254
7257,6.557438524302
2580,11.661903789690601
7966,18.520259177452136
2156,19.131126469708992
13732,18.24828759089466
9562,15.905973720586866
17316,7.0
10586,5.830951894845301
16309,8.831760866327848
11508,22.847319317591726
5254,16.97056274847714
681,12.68857754044952
4530,14.212670403551895
3159,14.628738838327793
13433,16.97056274847714
2987,13.341664064126334
4908,10.770329614269007
1882,3.0
10689,16.703293088490067
1940,14.798648586948742
3296,4.242640687119285
3534,2.0
5974,20.049937655763422
3729,17.72004514666935
490,8.366600265340756
5708,18.110770276274835
1181,2.6457513110645907
1375,9.797958971132712
5014,17.46424919657298
626,5.830951894845301
4758,3.605551275463989
10304,14.933184523068078
12742,2.8284271247461903
14155,10.246950765959598
13531,6.855654600401044
13546,16.76305461424021
4180,3.3166247903554
13985,14.7648230602334
10820,10.583005244258363
16815,16.941074346097416
2887,5.477225575051661
8876,21.447610589527216
4539,3.4641016151377544
13199,1.4142135623730951
6671,19.1049731745428
6453,11.489125293076057
9211,22.693611435820433
1366,2.23606797749979
2639,7.810249675906654
1191,9.273618495495704
5602,20.09975124224178
16557,12.449899597988733
5730,4.795831523312719
7204,17.69180601295413
5296,16.09347693943108
12759,20.174241001832016
17123,8.94427190999916
2938,10.723805294763608
12623,3.7416573867739413
16061,12.36931687685298
8890,16.0
10171,8.888194417315589
5979,21.97726097583591
4534,17.549928774784245
12472,18.411952639521967
10065,3.1622776601683795
7669,2.23606797749979
7607,12.409673645990857
15974,7.681145747868608
12129,19.157244060668017
13938,11.661903789690601
10472,24.186773244895647
12971,18.734993995195193
10797,9.591663046625438
17153,12.083045973594572
6681,8.660254037844387
5428,2.8284271247461903
13662,21.37755832643195
5266,20.639767440550294
13012,14.798648586948742
3510,1.7320508075688772
1784,4.898979485566356
7116,2.8284271247461903
494,9.1104335791443
11188,17.233687939614086
10046,12.884098726725126
15659,23.769728648009426
2038,8.48528137423857
4041,17.635192088548397
9281,14.035668847618199
2897,12.12435565298214
8558,13.74772708486752
16135,8.717797887081348
12071,1.7320508075688772
12119,3.0
12256,17.435595774162696
12340,17.320508075688775
2653,12.12435565298214
12719,3.1622776601683795
9733,12.767145334803704
14600,15.297058540778355
8514,10.0
2031,8.94427190999916
5089,11.489125293076057
813,4.795831523312719
7235,2.6457513110645907
16074,12.12435565298214
6280,4.242640687119285
4206,2.23606797749979
1079,16.55294535724685
2226,12.649110640673518
14443,8.06225774829855
16650,22.561028345356956
13823,3.605551275463989
14689,5.916079783099616
9356,20.248456731316587
3261,17.378147196982766
5649,14.628738838327793
9642,12.0
3862,17.233687939614086
2936,3.605551275463989
14938,17.635192088548397
7080,10.344080432788601
3917,2.449489742783178
9709,13.114877048604
15089,13.711309200802088
13173,8.366600265340756
305,2.8284271247461903
4056,12.165525060596439
16974,9.746794344808963
2999,12.489995996796797
13126,2.6457513110645907
9837,10.14889156509222
1231,7.54983443527075
9706,16.186414056238647
2313,13.2664991614216
9643,10.392304845413264
16176,20.12461179749811
12661,23.895606290697042
15814,3.605551275463989
4321,12.12435565298214
15430,2.449489742783178
9030,1.4142135623730951
2062,11.40175425099138
6470,2.6457513110645907
17318,6.708203932499369
7500,2.6457513110645907
15629,14.7648230602334
3899,16.15549442140351
17185,7.211102550927978
3567,14.247806848775006
5452,8.306623862918075
8022,10.295630140987
16036,12.328828005937952
9906,18.083141320025124
14666,9.055385138137417
4270,16.401219466856727
8531,2.8284271247461903
15717,2.23606797749979
4086,3.0
6663,4.58257569495584
11988,25.019992006393608
15065,13.114877048604
588,9.16515138991168
3365,3.0
2670,2.449489742783178
5515,24.310491562286437
17337,2.8284271247461903
15951,26.210684844162312
2395,19.697715603592208
5506,18.734993995195193
10094,19.0
2170,11.575836902790225
924,2.6457513110645907
8134,17.11724276862369
11488,9.16515138991168
9081,14.352700094407323
16884,19.493588689617926
11869,17.320508075688775
15459,28.24889378365107
5673,16.64331697709324
2774,20.396078054371138
7620,3.872983346207417
6559,14.177446878757825
17255,5.656854249492381
9145,7.211102550927978
8456,4.795831523312719
9846,3.1622776601683795
11885,13.076696830622021
16857,3.4641016151377544
9627,5.0990195135927845
5798,8.660254037844387
5982,18.24828759089466
5882,5.0
9782,14.317821063276353
11625,15.556349186104045
11402,19.72308292331602
14099,20.760539492026695
2181,16.34013463836819
13996,16.46207763315433
1473,5.0
6103,12.767145334803704
14011,10.954451150103322
9082,20.566963801203133
11687,1.4142135623730951
9401,13.92838827718412
11007,16.61324772583615
421,8.660254037844387
9963,1.4142135623730951
9898,13.076696830622021
9350,11.575836902790225
2306,5.656854249492381
15829,25.787593916455254
171,7.810249675906654
3956,19.519221295943137
5606,15.588457268119896
5811,19.0
8462,3.1622776601683795
1725,10.535653752852738
8938,13.30413469565007
15402,8.306623862918075
9756,8.426149773176359
9974,15.231546211727817
9035,8.246211251235321
16846,15.132745950421556
11201,14.628738838327793
904,2.449489742783178
3494,19.131126469708992
8346,10.392304845413264
11987,25.337718918639855
7797,17.578395831246947
16018,2.0
7396,17.435595774162696
15479,2.8284271247461903
2080,10.488088481701515
7928,6.164414002968976
13834,22.11334438749598
7933,4.795831523312719
15685,22.825424421026653
9316,7.14142842854285
12133,22.847319317591726
13148,8.426149773176359
9927,18.520259177452136
7211,1.4142135623730951
4677,19.949937343260004
6533,18.57417562100671
5209,8.660254037844387
2646,2.23606797749979
10073,10.099504938362077
14156,9.591663046625438
10622,30.93541659651604
13524,23.57965224510319
12163,11.704699910719626
14002,23.706539182259394
13020,20.322401432901575
6365,17.88854381999832
14310,16.76305461424021
2155,13.74772708486752
13495,21.37755832643195
7370,22.338307903688676
1301,10.14889156509222
7837,5.830951894845301
3715,22.494443758403985
8111,13.74772708486752
13516,16.06237840420901
16672,18.841443681416774
3622,15.459624833740307
4516,3.0
7354,3.3166247903554
8750,9.273618495495704
10767,26.095976701399778
1436,1.4142135623730951
507,1.0
5275,22.715633383201094
10061,15.905973720586866
5663,10.723805294763608
5402,7.483314773547883
5930,13.711309200802088
8947,15.264337522473747
2339,7.3484692283495345
14258,23.515952032609693
4386,16.583123951777
14404,19.87460691435179
10310,19.748417658131498
7680,10.392304845413264
14248,16.73320053068151
13978,18.0
8693,2.449489742783178
643,3.3166247903554
12900,30.0
1539,9.899494936611665
9121,6.164414002968976
1211,9.327379053088816
13628,7.3484692283495345
2560,15.0996688705415
8864,4.795831523312719
6106,10.392304845413264
5615,13.784048752090222
16310,12.96148139681572
1464,3.0
1192,14.0
10064,3.1622776601683795
3590,16.09347693943108
13504,12.767145334803704
6360,12.328828005937952
8697,3.4641016151377544
15080,17.46424919657298
6719,10.04987562112089
506,1.7320508075688772
10857,16.76305461424021
13697,12.165525060596439
11384,14.966629547095765
12807,14.212670403551895
12700,15.811388300841896
1773,17.663521732655695
272,9.1104335791443
15131,21.72556098240043
8989,11.224972160321824
3618,20.97617696340303
2381,1.4142135623730951
7008,13.30413469565007
9269,2.8284271247461903
16222,17.60681686165901
4633,12.96148139681572
8504,3.1622776601683795
746,8.306623862918075
7707,12.165525060596439
3569,13.711309200802088
8982,5.0
10668,20.518284528683193
12033,13.416407864998739
10762,16.522711641858304
8557,14.730919862656235
6448,4.358898943540674
5599,5.0990195135927845
12102,14.866068747318506
10355,14.866068747318506
13566,14.177446878757825
13301,16.3707055437449
8572,6.244997998398398
13040,15.362291495737216
9484,7.937253933193772
1912,8.660254037844387
15412,19.544820285692065
599,2.0
3892,2.23606797749979
5540,22.781571499789035
1652,9.16515138991168
8106,11.224972160321824
1893,9.16515138991168
13743,21.2602916254693
16862,16.852299546352718
6502,12.12435565298214
4362,16.76305461424021
262,9.0
375,1.4142135623730951
1966,11.704699910719626
3957,18.05547008526779
16290,17.029386365926403
5696,21.563858652847824
1243,7.416198487095663
16996,10.908712114635714
14934,15.716233645501712
16600,12.767145334803704
941,7.937253933193772
12754,13.379088160259652
9663,10.535653752852738
3346,20.83266665599966
2657,13.228756555322953
10905,15.84297951775486
17201,8.366600265340756
12044,5.196152422706632
5326,13.892443989449804
12073,12.649110640673518
6578,17.97220075561143
2799,18.2208671582886
4306,9.591663046625438
13412,4.0
14247,18.920887928424502
7244,10.954451150103322
298,6.324555320336759
9241,8.12403840463596
15130,17.204650534085253
3823,5.385164807134504
12233,7.416198487095663
7977,8.602325267042627
2035,6.0
4039,4.795831523312719
10450,16.1245154965971
15157,25.826343140289914
10164,18.2208671582886
15992,12.84523257866513
10291,11.874342087037917
1499,9.591663046625438
3512,10.44030650891055
17313,2.6457513110645907
8844,20.493901531919196
8362,3.3166247903554
6828,2.6457513110645907
7130,5.5677643628300215
13620,27.16615541441225
11322,9.539392014169456
4085,2.23606797749979
242,5.916079783099616
15760,17.175564037317667
1644,1.0
7371,21.494185260204677
11642,9.327379053088816
5594,7.14142842854285
10948,22.538855339169288
13887,21.37755832643195
12665,16.73320053068151
5231,14.45683229480096
2076,13.152946437965905
4103,15.264337522473747
7493,11.789826122551595
9043,21.494185260204677
5968,6.244997998398398
15493,25.337718918639855
14635,9.797958971132712
10297,4.0
3966,4.123105625617661
12798,15.362291495737216
17211,3.3166247903554
16867,14.491376746189438
6754,6.244997998398398
12736,16.61324772583615
11226,9.055385138137417
15420,28.39013913315678
4078,18.76166303929372
7754,8.602325267042627
8832,11.224972160321824
9462,2.449489742783178
2778,21.540659228538015
4603,24.228082879171435
4932,10.295630140987
1985,8.94427190999916
3861,19.6468827043885
7774,16.822603841260722
9726,5.0
325,4.47213595499958
10530,14.933184523068078
7891,11.045361017187261
6394,6.324555320336759
13881,16.941074346097416
4054,16.792855623746664
2237,3.605551275463989
5229,20.322401432901575
4571,14.966629547095765
8976,8.306623862918075
7454,2.0
1268,5.291502622129181
864,7.0710678118654755
4942,14.352700094407323
2253,7.874007874011811
6010,5.0990195135927845
6911,12.449899597988733
14627,20.396078054371138
6998,4.58257569495584
371,4.242640687119285
13257,15.524174696260024
12481,8.94427190999916
7940,14.2828568570857
609,6.4031242374328485
4651,19.209372712298546
16175,22.20360331117452
8872,13.341664064126334
14453,15.297058540778355
5919,1.7320508075688772
13922,21.95449840010015
2364,6.782329983125268
7766,2.23606797749979
7148,15.491933384829668
9103,4.358898943540674
10635,5.291502622129181
3789,16.24807680927192
13513,4.358898943540674
5581,12.288205727444508
13694,21.047565179849187
14725,31.11269837220809
5060,22.181073012818835
9615,12.083045973594572
4218,18.110770276274835
16323,11.789826122551595
8671,2.6457513110645907
662,4.58257569495584
16440,8.366600265340756
12539,20.663978319771825
9311,11.269427669584644
2776,21.2602916254693
4535,16.06237840420901
12487,23.043437243605826
11850,8.602325267042627
7189,2.8284271247461903
15292,18.947295321496416
11978,9.746794344808963
5573,2.0
6135,2.449489742783178
4427,15.524174696260024
10553,19.4164878389476
5247,14.730919862656235
12810,13.19090595827292
3981,17.635192088548397
9943,21.656407827707714
7825,17.97220075561143
11085,2.0
2669,4.58257569495584
3977,19.026297590440446
12663,18.76166303929372
279,1.4142135623730951
14849,16.703293088490067
14706,9.591663046625438
8718,1.0
7452,4.123105625617661
5197,12.206555615733702
9886,6.855654600401044
16445,6.0
16810,2.449489742783178
4155,3.872983346207417
12479,2.8284271247461903
4883,14.696938456699069
5807,17.233687939614086
3809,18.973665961010276
12228,27.94637722496424
10079,3.4641016151377544
8713,8.246211251235321
11368,12.328828005937952
4683,3.605551275463989
12566,22.15851980616034
15597,4.0
13240,9.486832980505138
5593,9.16515138991168
10401,16.34013463836819
13351,22.11334438749598
12425,15.748015748023622
6897,5.0990195135927845
4563,5.0
8376,15.427248620541512
15894,6.244997998398398
14811,27.676705006196094
1269,5.196152422706632
2350,10.14889156509222
8745,5.0990195135927845
9589,12.569805089976535
1384,4.69041575982343
12961,12.767145334803704
9036,7.874007874011811
5856,8.18535277187245
297,8.0
8635,17.320508075688775
16319,20.074859899884732
14334,21.37755832643195
15725,14.560219778561036
2077,8.660254037844387
15216,6.0
14795,22.15851980616034
2229,18.24828759089466
2842,21.42428528562855
2537,12.041594578792296
194,4.358898943540674
15376,10.63014581273465
7362,13.820274961085254
6636,7.416198487095663
7498,3.3166247903554
13411,7.280109889280518
4042,20.566963801203133
6553,13.490737563232042
10770,14.966629547095765
16256,2.6457513110645907
5505,16.76305461424021
6854,2.0
6761,12.12435565298214
5300,17.08800749063506
14440,17.69180601295413
320,8.246211251235321
7135,7.3484692283495345
1371,8.717797887081348
17233,4.358898943540674
2654,13.711309200802088
9099,3.872983346207417
12911,3.3166247903554
3398,13.92838827718412
10243,13.711309200802088
8532,5.916079783099616
11819,24.310491562286437
13925,14.628738838327793
15652,19.72308292331602
15566,15.459624833740307
926,2.0
244,7.211102550927978
7469,11.489125293076057
8207,12.288205727444508
143,5.830951894845301
5983,15.033296378372908
8151,5.5677643628300215
2363,8.06225774829855
13558,2.449489742783178
129,7.874007874011811
1161,1.0
12817,6.855654600401044
4282,11.489125293076057
5953,18.947295321496416
287,6.164414002968976
9822,1.4142135623730951
11548,18.681541692269406
5308,7.874007874011811
10068,7.483314773547883
10680,1.0
16285,19.157244060668017
13091,19.72308292331602
8681,13.2664991614216
1170,10.14889156509222
16121,15.84297951775486
10374,18.49324200890693
11321,10.488088481701515
6792,21.72556098240043
14991,19.209372712298546
11228,3.7416573867739413
1859,6.6332495807108
11682,10.099504938362077
13198,2.23606797749979
15653,14.966629547095765
6781,4.795831523312719
13338,14.52583904633395
11688,4.795831523312719
12554,17.406895185529212
3121,6.6332495807108
8579,6.4031242374328485
1311,9.0
1032,14.352700094407323
8339,1.7320508075688772
13831,23.388031127053
6382,13.564659966250536
7910,9.848857801796104
931,6.6332495807108
691,1.4142135623730951
16711,2.8284271247461903
6364,18.867962264113206
1909,15.394804318340652
9021,13.45362404707371
10273,2.6457513110645907
16444,6.6332495807108
16923,11.045361017187261
44,5.5677643628300215
3939,9.746794344808963
12156,21.494185260204677
7108,14.2828568570857
11374,1.4142135623730951
4319,12.922847983320086
2965,18.439088914585774
3969,8.426149773176359
9379,23.643180835073778
4926,2.449489742783178
15320,20.591260281974
15960,25.25866188063018
7478,2.23606797749979
10266,17.378147196982766
6308,16.583123951777
4159,4.69041575982343
3092,19.949937343260004
14471,2.6457513110645907
7954,7.0710678118654755
5555,14.594519519326424
3982,15.231546211727817
12226,16.0
6940,15.905973720586866
1404,10.295630140987
3195,3.4641016151377544
11628,25.357444666211933
12656,24.839484696748443
12008,24.63736998950984
969,6.244997998398398
15042,10.0
6543,5.656854249492381
9117,13.856406460551018
10076,7.416198487095663
2843,13.638181696985855
2851,22.737634001804146
15270,15.165750888103101
15777,17.349351572897472
5956,21.447610589527216
13095,23.473389188611005
11220,27.94637722496424
14791,17.233687939614086
4471,4.123105625617661
12026,12.36931687685298
14881,12.806248474865697
1789,2.0
16560,21.95449840010015
2059,9.219544457292887
7143,3.1622776601683795
11523,24.413111231467404
1902,2.23606797749979
4686,2.23606797749979
14786,23.895606290697042
8090,17.832554500127006
4922,7.54983443527075
6785,7.54983443527075
5877,13.784048752090222
9548,18.384776310850235
75,9.695359714832659
2345,8.831760866327848
6447,2.23606797749979
8430,4.123105625617661
8622,5.916079783099616
4586,8.94427190999916
17067,11.489125293076057
11898,8.426149773176359
11496,2.449489742783178
15112,18.973665961010276
1553,1.0
5874,8.660254037844387
8432,3.0
8975,10.14889156509222
17303,9.848857801796104
11258,20.149441679609886
6197,18.35755975068582
9169,6.082762530298219
13844,9.327379053088816
5695,24.0
2941,18.627936010197157
14869,21.93171219946131
11526,12.767145334803704
12332,11.0
